uid,Width_WO_husk,Length_WO_husk,Height_WO_husk,Seed Weight,Treatment,Root weight,Shoot weight,Root length,Shoot length,Root Na+,Root K+,Shoot Na+,Shoot K+,SES,Chlorophyll A,Chlorophyll B,Serial no.,Iserial,accession_name
,,,,,Stress,89.0,460.0,9.5,46.5,0.03782419,0.010856293000000001,0.08587786300000001,0.032801647,7.0,0.019224742,0.01908496,,,IRGC 32796
,,,,,Stress,73.0,471.0,7.0,44.0,0.037647467000000004,0.00690855,0.124611532,0.034651338999999996,5.0,0.016070476,0.01517424,,,IRGC 27536
,,,,,Stress,56.0,510.0,9.0,46.0,0.03715151,0.006224451999999999,0.11246718800000001,0.031080031,7.0,0.017646406,0.01699224,,,IRGC 31727
,,,,,Stress,67.0,493.0,11.0,37.0,0.03698395,0.00738573,0.10617512800000001,0.035688492999999995,,,,,,IRGC 77285
,,,,,Stress,65.0,325.0,9.0,39.75,0.036794262,0.010508278999999999,0.10304404199999999,0.030429875,7.0,0.018628856000000003,0.01855572,,,IRGC 29083
,,,,,Stress,65.0,649.0,8.0,52.5,0.036638851,0.013510643999999999,0.07269006,0.034289382,6.0,0.020804681999999998,0.02050502,,,IRGC 27594
,,,,,Stress,113.0,688.0,7.25,46.0,0.036638851,0.012183468999999999,0.055138053,0.032471554,5.0,0.022820108,0.02328454,,,IRGC 43999
,,,,,Stress,113.0,774.0,10.5,52.0,0.035604049,0.008528428000000001,0.088339418,0.035468021,3.0,0.021057312,0.02052522,,,IRGC 37685
,,,,,Stress,90.0,533.0,10.0,44.0,0.035535117000000005,0.012030843999999999,0.131064,0.033599653,6.0,0.011013064,0.010463600000000002,,,IRGC 26439
,,,,,Stress,135.0,1047.0,9.5,55.0,0.035453511,0.008865531,0.075618821,0.03023338,3.0,0.019803786,0.018887,,,IRGC 49257
,,,,,Stress,118.0,745.0,9.0,52.75,0.035170511,0.011241174,0.11234057199999999,0.035435579,5.0,0.018235074,0.01720636,,,IRGC 5809
,,,,,Stress,116.0,617.0,8.75,46.5,0.035170511,0.004273504,0.10585278,0.029485047,7.0,0.018224648,0.01720232,,,IRGC 26478
,,,,,Stress,110.0,567.0,10.0,43.5,0.034699635,0.002192493,0.141935965,0.019642193999999998,6.0,0.016190776,0.01522878,,,IRGC 31611
,,,,,Stress,61.0,412.0,8.0,48.5,0.034447948,0.009568933,0.084815393,0.037795361,7.0,0.015222761999999999,0.014291499999999999,,,IRGC 37086
,,,,,Stress,79.0,586.0,8.75,47.0,0.034133339,0.008918618,0.045261384,0.048017721,7.0,0.022618806,0.02355926,,,IRGC 37815
,,,,,Stress,113.0,836.0,5.75,49.5,0.033944574,0.009457451,0.062359406,0.037904125,7.0,0.022799256,0.02658118,,,IRGC 49094
,,,,,Stress,75.0,523.0,10.0,42.0,0.033127282,0.00942958,0.141707363,0.027737962999999997,4.0,0.015497848,0.00985154,,,IRGC 31812
,,,,,Stress,111.0,613.0,6.5,42.5,0.033096167,0.0060154219999999994,0.086687845,0.03592221,6.0,0.0240199,0.02606608,,,IRGC 25838
,,,,,Stress,70.0,540.0,11.5,44.0,0.033065051,0.0064721909999999995,0.11728745300000001,0.025053644,4.0,0.018765196,0.0176447,,,IRGC 26478
,,,,,Stress,32.0,105.0,7.0,24.25,0.033065051,0.00492382,0.195818121,0.00041332,9.0,0.00288319,0.00293304,,,IRGC 27522
,,,,,Stress,2.0,4.0,4.5,15.0,0.033040159,0.006837607,0.156313383,0.018993351999999998,9.0,,,,,IRGC 6586
,,,,,Stress,205.0,748.0,8.5,48.0,0.032058994,0.007176699999999999,0.097176939,0.022843027999999998,3.0,0.017773122,0.01672156,,,IRGC 31665
,,,,,Stress,70.0,446.0,7.0,44.5,0.031897492,0.009529118,0.115914371,0.033073207,7.0,0.020245688,0.020159599999999996,,,IRGC 26772
,,,,,Stress,115.0,581.0,8.0,42.0,0.031380684,0.012411743000000001,0.064801162,0.019372407,4.0,0.019850302,0.01914152,,,IRGC 29096
,,,,,Stress,65.0,44.0,8.75,26.0,0.02998465,0.007176699999999999,0.186068702,0.024619101,9.0,0.000571826,0.0005252000000000001,,,IRGC 8482
,,,,,Stress,113.0,587.0,9.75,45.0,0.027533466,0.0064721909999999995,0.10122801199999999,0.025053644,7.0,0.018444396000000002,0.01762652,,,IRGC 43999
,,,,,Stress,77.0,453.0,7.0,44.0,0.026402257000000002,0.003121516,0.086405878,0.023985676,6.0,0.01622045,0.01622464,,,IRGC 32816
,,,,,Stress,70.0,487.0,7.0,47.25,0.025835961,0.010079896,0.094353042,0.03645308,6.0,0.014598004,0.0137259,,,IRGC 37951
,,,,,Stress,49.0,336.0,7.5,36.0,0.025835961,0.004854143,0.122801195,0.018839716,8.0,0.021987632000000003,0.02518738,,,IRGC 53484
,,,,,Stress,145.0,802.0,10.0,52.5,0.023887229,0.004830918,0.185263857,0.023634337000000002,5.0,0.017464352,0.01628524,,,IRGC 27555
,,,,,Stress,99.0,734.0,11.5,48.0,0.023083306,0.002192493,0.096553822,0.006750898000000001,6.0,0.016812326000000002,0.01597012,,,IRGC 53500
,,,,,Stress,105.0,602.0,7.5,43.0,0.021573183,0.011519881000000001,0.116980265,0.049624102999999996,7.0,0.009879838,0.00948188,,,IRGC 26458
,,,,,Stress,97.0,685.0,13.0,42.0,0.013728388999999999,0.011486098,0.066064597,0.037865008,5.0,0.020169498,0.01941422,,,IRGC 77216
,,,,,Stress,,,,,,,,,,,,,,BD-177
,,,,,Stress,,,,,,,,,,,,,,BD-177
,,,,,Stress,,,,,,,,,,,,,,BD-177
,,,,,Stress,,,,,,,,,,,,,,BD-178
,,,,,Stress,,,,,,,,,,,,,,BD-178
,,,,,Stress,,,,,,,,,,,,,,BD-178
,,,,,Stress,,,,,,,,,,0.007480254,0.00801738,,,BD-179
,,,,,Stress,,,,,,,,,,,,,,BD-179
,,,,,Stress,,,,,,,,,,,,,,BD-179
,,,,,Stress,,,,,,,,,,,,,,BD-180
,,,,,Stress,,,,,,,,,,,,,,BD-180
,,,,,Stress,,,,,,,,,,,,,,BD-180
,,,,,Stress,110.0,593.0,8.5,32.0,,,,,5.0,0.02150563,0.02122212,,,BR-28
,,,,,Stress,79.0,335.0,9.0,34.0,,,,,7.0,0.019191058,0.01883852,,,BR-28
,,,,,Stress,100.0,441.0,7.0,33.5,,,,,5.0,0.01269566,0.01179074,,,BR-28
,,,,,Stress,54.0,290.0,5.5,32.5,,,,,7.0,0.014316502,0.01437432,,,BR-28
,,,,,Stress,97.0,537.0,9.75,35.0,,,,,5.0,0.02270462,0.0234825,,,BR-28
,,,,,Stress,115.0,554.0,9.0,36.0,,,,,5.0,0.02177831,0.02156956,,,BR-28
,,,,,Stress,78.0,730.0,6.75,51.0,,,,,4.0,0.018328106,0.01825272,,,IRGC 31804
,,,,,Stress,88.0,825.0,6.75,58.0,,,,,6.0,0.011681931999999999,0.00709424,,,IRGC 31804
,,,,,Stress,,,,,,,,,,,,,,IRGC 31804
,,,,,Stress,125.0,1090.0,8.0,58.25,,,,,4.0,0.024011077999999998,0.02880924,,,IRGC 31804
,,,,,Stress,130.0,962.0,7.75,56.5,,,,,4.0,0.01845803,0.017715400000000003,,,IRGC 31804
,,,,,Stress,88.0,586.0,6.0,46.0,,,,,5.0,0.0232179,0.02414506,,,IRGC 31804
,,,,,Stress,85.0,400.0,6.5,34.0,,,,,6.0,0.021568987999999997,0.0220483,,,IRGC 30412
,,,,,Stress,67.0,442.0,9.0,34.0,,,,,6.0,0.015335844,0.00962732,,,IRGC 30412
,,,,,Stress,92.0,490.0,9.0,31.5,,,,,7.0,0.023159354,0.02496316,,,IRGC 30412
,,,,,Stress,80.0,488.0,8.5,35.0,,,,,5.0,0.022445574,0.02289266,,,IRGC 30412
,,,,,Stress,78.0,455.0,9.0,33.5,,,,,5.0,0.019034668,0.01420666,,,IRGC 30412
,,,,,Stress,74.0,496.0,10.0,35.5,,,,,6.0,0.021270644,0.02082014,,,IRGC 30412
,,,,,Stress,134.0,533.0,10.5,38.0,,,,,6.0,0.020830346,0.0203818,,,IRGC 25845
,,,,,Stress,101.0,526.0,7.5,50.5,,,,,8.0,0.015456946000000001,0.01495002,,,IRGC 26290
,,,,,Stress,72.0,430.0,8.0,46.0,,,,,7.0,0.013464778,0.01308556,,,IRGC 26384
,,,,,Stress,101.0,443.0,11.25,46.0,,,,,5.0,0.014934042,0.01400668,,,IRGC 26578
,,,,,Stress,,,,,,,,,7.0,0.021268238,0.02144836,,,IRGC 27516
,,,,,Stress,45.0,312.0,8.5,37.0,,,,,6.0,0.014272392,0.01365924,,,IRGC 27516
,,,,,Stress,70.0,386.0,9.0,37.5,,,,,,,,,,IRGC 27516
,,,,,Stress,,,,,,,,,7.0,0.01359791,0.01376428,,,IRGC 27567
,,,,,Stress,20.0,92.0,6.0,30.0,,,,,9.0,,,,,IRGC 27568
,,,,,Stress,95.0,630.0,10.5,47.0,,,,,4.0,0.02314171,0.0239976,,,IRGC 27568
,,,,,Stress,143.0,581.0,13.0,45.5,,,,,5.0,0.020467842,0.02033736,,,IRGC 27577
,,,,,Stress,85.0,400.0,12.0,45.5,,,,,6.0,0.019907243999999998,0.01915768,,,IRGC 27577
,,,,,Stress,51.0,770.0,9.0,56.5,,,,,6.0,0.016484308,0.0159378,,,IRGC 27577
,,,,,Stress,43.0,213.0,7.5,31.0,,,,,7.0,0.00955182,0.00966368,,,IRGC 29072
,,,,,Stress,68.0,498.0,9.5,44.0,,,,,5.0,0.016452228,0.01542674,,,IRGC 29089
,,,,,Stress,31.0,204.0,8.5,35.5,,,,,9.0,0.003932206,0.0044743000000000005,,,IRGC 29116
,,,,,Stress,,,,,,,,,6.0,0.015760904,0.01524898,,,IRGC 29146
,,,,,Stress,,,,,,,,,,,,,,IRGC 29146
,,,,,Stress,43.0,239.0,10.0,42.5,,,,,9.0,,,,,IRGC 29283
,,,,,Stress,,,,,,,,,9.0,0.00355286,0.00366428,,,IRGC 29294
,,,,,Stress,35.0,192.0,8.5,41.0,,,,,,,,,,IRGC 29294
,,,,,Stress,,,,,,,,,,,,,,IRGC 29294
,,,,,Stress,114.0,628.0,13.5,49.25,,,,,7.0,0.016608618000000002,0.015574200000000002,,,IRGC 29416
,,,,,Stress,112.0,726.0,10.5,46.5,,,,,6.0,0.019269654,0.01890922,,,IRGC 31611
,,,,,Stress,118.0,551.0,12.0,50.0,,,,,7.0,0.01889111,0.01884256,,,IRGC 31801
,,,,,Stress,117.0,634.0,8.0,48.0,,,,,6.0,0.024507516,0.02880924,,,IRGC 31832
,,,,,Stress,177.0,780.0,11.5,41.0,,,,,5.0,0.019874362,0.019169799999999997,,,IRGC 31841
,,,,,Stress,107.0,458.0,11.0,46.5,,,,,7.0,0.021791142000000003,0.02185236,,,IRGC 37252
,,,,,Stress,69.0,354.0,8.5,37.75,,,,,7.0,0.017152373999999998,0.0208565,,,IRGC 37478
,,,,,Stress,65.0,384.0,10.5,32.0,,,,,6.0,0.015543562,0.01491164,,,IRGC 37837
,,,,,Stress,42.0,157.0,5.0,35.0,,,,,9.0,0.005947632,0.006261999999999999,,,IRGC 37837
,,,,,Stress,88.0,496.0,11.5,43.75,,,,,7.0,9.22e-05,0.00023028,,,IRGC 37837
,,,,,Stress,64.0,250.0,6.0,33.0,,,,,8.0,0.009885452,0.00947178,,,IRGC 38130
,,,,,Stress,54.0,511.0,9.0,42.5,,,,,5.0,0.019355468,0.01884458,,,IRGC 38320
,,,,,Stress,55.0,224.0,5.5,43.5,,,,,9.0,0.00779143,0.00765984,,,IRGC 38344
,,,,,Stress,47.0,626.0,7.5,45.5,,,,,6.0,0.021963572,0.02214526,,,IRGC 38522
,,,,,Stress,42.0,133.0,4.25,32.0,,,,,8.0,0.0030419859999999996,0.00327038,,,IRGC 43862
,,,,,Stress,108.0,318.0,10.0,39.0,,,,,8.0,0.006471338,0.00717706,,,IRGC 43872
,,,,,Stress,115.0,335.0,10.0,42.0,,,,,9.0,0.009437936,0.010332299999999999,,,IRGC 49182
,,,,,Stress,29.0,133.0,8.0,29.0,,,,,9.0,0.0006424019999999999,0.00068882,,,IRGC 77267
,,,,,Stress,77.0,503.0,6.25,39.0,,,,,5.0,0.021146334,0.020705,,,IRGC 77279
,,,,,Stress,52.0,362.0,8.0,43.5,,,,,7.0,0.014790484,0.01447936,,,IRGC 77299
,,,,,Stress,,,,,,,,,9.0,0.001767608,0.00188668,,,IRGC 82168
,,,,,Stress,37.0,261.0,6.0,38.0,,,,,8.0,0.009380994,0.00929402,,,IRGC 8775
,,,,,Stress,24.0,201.0,4.5,30.75,,,,,7.0,0.009385806,0.00927382,,,IRGC 8775
,,,,,Stress,14.0,65.0,3.5,19.0,,,,,9.0,0.000286314,0.00031714,,,IRGC 8775
,,,,,Stress,112.0,838.0,8.0,55.0,,,,,4.0,0.01417134,0.01349562,,,IRGC 28609
,,,,,Stress,78.0,500.0,8.5,44.5,,,,,3.0,0.019612108,0.018745599999999998,,,IRGC 28609
,,,,,Stress,185.0,905.0,8.0,51.5,,,,,4.0,0.01875076,0.01753562,,,IRGC 28609
,,,,,Stress,,,,,,,,,,,,,,IRGC 28609
,,,,,Stress,112.0,700.0,8.5,51.5,,,,,5.0,0.015980651999999998,0.01482074,,,IRGC 28609
,,,,,Stress,167.0,824.0,8.5,53.0,,,,,2.0,0.020155061999999998,0.01934554,,,IRGC 28609
